,date,store_nbr,item_nbr,item_aug,Y
92244,2013-01-04,10,902198,221,2109
92245,2013-01-04,10,902202,53,1941
92246,2013-01-04,10,903283,700,2588
92247,2013-01-04,10,903284,914,2802
92248,2013-01-04,10,903285,819,2707
92249,2013-01-04,10,909361,570,2458
92250,2013-01-04,10,911429,176,2064
92251,2013-01-04,10,911871,176,2064
92252,2013-01-04,10,911990,766,2654
92253,2013-01-04,10,915351,316,2204
92254,2013-01-04,10,916887,674,2562
92255,2013-01-04,10,926958,661,2549
92256,2013-01-04,10,932281,809,2697
92257,2013-01-04,10,938566,898,2786
92258,2013-01-04,10,938567,780,2668
92259,2013-01-04,10,938570,963,2851
92260,2013-01-04,10,938574,257,2145
92261,2013-01-04,10,938576,105,1993
92262,2013-01-04,10,938659,991,2879
92263,2013-01-04,10,939129,388,2276
92264,2013-01-04,10,939130,511,2399
92265,2013-01-04,10,939131,946,2834
92266,2013-01-04,10,939207,602,2490
92267,2013-01-04,10,939210,469,2357
92268,2013-01-04,10,939661,836,2724
92269,2013-01-04,10,939662,561,2449
92270,2013-01-04,10,939663,210,2098
92271,2013-01-04,10,940591,961,2849
92272,2013-01-04,10,940592,231,2119
92273,2013-01-04,10,946671,763,2651
92274,2013-01-04,10,949053,228,2116
92275,2013-01-04,10,949296,58,1946
92276,2013-01-04,10,949297,583,2471
92277,2013-01-04,10,953404,19,1907
92278,2013-01-04,10,956011,656,2544
92279,2013-01-04,10,956012,976,2864
92280,2013-01-04,10,956013,141,2029
92281,2013-01-04,10,956014,509,2397
92282,2013-01-04,10,958514,670,2558
92283,2013-01-04,10,962600,653,2541
92284,2013-01-04,10,962601,438,2326
92285,2013-01-04,10,964752,735,2623
92286,2013-01-04,10,964753,410,2298
92287,2013-01-04,10,968432,899,2787
92288,2013-01-04,10,968935,888,2776
92289,2013-01-04,10,977007,5,1893
92290,2013-01-04,10,979195,129,2017
92291,2013-01-04,10,979196,403,2291
92292,2013-01-04,10,982727,487,2375
92293,2013-01-04,10,985824,39,1927
92294,2013-01-04,10,987768,146,2034
92295,2013-01-04,10,987769,409,2297
92296,2013-01-04,10,991331,612,2500
92297,2013-01-04,10,999547,324,2212
92298,2013-01-04,10,1003679,934,2822
92299,2013-01-04,10,1004550,238,2126
92300,2013-01-04,10,1009512,568,2456
92301,2013-01-04,10,1012473,984,2872
92302,2013-01-04,10,1012787,748,2636
92303,2013-01-04,10,1012788,984,2872
92304,2013-01-04,10,1017349,85,1973
92305,2013-01-04,10,1022053,927,2815
92306,2013-01-04,10,1024975,28,1916
92307,2013-01-04,10,1024976,345,2233
92308,2013-01-04,10,1036320,692,2580
92309,2013-01-04,10,1036689,74,1962
92310,2013-01-04,10,1037654,407,2295
92311,2013-01-04,10,1037845,26,1914
92312,2013-01-04,10,1037846,422,2310
92313,2013-01-04,10,1037857,125,2013
92314,2013-01-04,10,1047394,223,2111
92315,2013-01-04,10,1047395,374,2262
92316,2013-01-04,10,1047396,357,2245
92317,2013-01-04,10,1047679,222,2110
92318,2013-01-04,10,1047680,299,2187
92319,2013-01-04,10,1047681,101,1989
92320,2013-01-04,10,1047685,717,2605
92321,2013-01-04,10,1047690,524,2412
92322,2013-01-04,10,1047695,396,2284
92323,2013-01-04,10,1047696,13,1901
92324,2013-01-04,10,1047705,339,2227
92325,2013-01-04,10,1047717,586,2474
92326,2013-01-04,10,1047733,807,2695
92327,2013-01-04,10,1047734,302,2190
92328,2013-01-04,10,1047735,624,2512
92329,2013-01-04,10,1047751,18,1906
92330,2013-01-04,10,1047756,346,2234
92331,2013-01-04,10,1047757,435,2323
92332,2013-01-04,10,1047772,43,1931
92333,2013-01-04,10,1047773,376,2264
92334,2013-01-04,10,1047774,630,2518
92335,2013-01-04,10,1047775,290,2178
92336,2013-01-04,10,1047786,780,2668
92337,2013-01-04,10,1047790,268,2156
92338,2013-01-04,10,1050142,252,2140
92339,2013-01-04,10,1052563,604,2492
92340,2013-01-04,10,1053943,313,2201
92341,2013-01-04,10,1053944,510,2398
92342,2013-01-04,10,1053945,115,2003
92343,2013-01-04,10,1057033,142,2030
92344,2013-01-04,10,1057034,175,2063
92345,2013-01-04,10,1057491,962,2850
92346,2013-01-04,10,1057498,709,2597
92347,2013-01-04,10,1057515,855,2743
92348,2013-01-04,10,1060036,501,2389
92349,2013-01-04,10,1065599,190,2078
92350,2013-01-04,10,1066900,171,2059
92351,2013-01-04,10,1066901,919,2807
92352,2013-01-04,10,1070962,837,2725
92353,2013-01-04,10,1071928,728,2616
92354,2013-01-04,10,1071949,994,2882
92355,2013-01-04,10,1076065,119,2007
92356,2013-01-04,10,1078288,387,2275
92357,2013-01-04,10,1079214,276,2164
92358,2013-01-04,10,1079215,650,2538
92359,2013-01-04,10,1079220,258,2146
92360,2013-01-04,10,1079257,655,2543
92361,2013-01-04,10,1079329,514,2402
92362,2013-01-04,10,1080001,701,2589
92363,2013-01-04,10,1080756,69,1957
92364,2013-01-04,10,1083152,448,2336
92365,2013-01-04,10,1083517,836,2724
92366,2013-01-04,10,1083518,944,2832
92367,2013-01-04,10,1084881,286,2174
92368,2013-01-04,10,1084882,813,2701
92369,2013-01-04,10,1085150,51,1939
92370,2013-01-04,10,1085686,532,2420
92371,2013-01-04,10,1087269,60,1948
92372,2013-01-04,10,1087467,468,2356
92373,2013-01-04,10,1089044,353,2241
92374,2013-01-04,10,1089045,389,2277
92375,2013-01-04,10,1089046,718,2606
92376,2013-01-04,10,1089845,983,2871
92377,2013-01-04,10,1089846,495,2383
92378,2013-01-04,10,1090401,590,2478
92379,2013-01-04,10,1091368,993,2881
92380,2013-01-04,10,1091369,78,1966
92381,2013-01-04,10,1094238,771,2659
92382,2013-01-04,10,1098624,965,2853
92383,2013-01-04,10,1101724,616,2504
92384,2013-01-04,10,1102268,167,2055
92385,2013-01-04,10,1102970,202,2090
92386,2013-01-04,10,1102971,310,2198
92387,2013-01-04,10,1104725,329,2217
92388,2013-01-04,10,1105212,573,2461
92389,2013-01-04,10,1113872,292,2180
92390,2013-01-04,10,1114749,49,1937
92391,2013-01-04,11,103501,307,1955
92392,2013-01-04,11,103520,486,2134
92393,2013-01-04,11,103665,713,2361
92394,2013-01-04,11,105576,360,2008
92395,2013-01-04,11,105693,425,2073
92396,2013-01-04,11,105857,121,1769
92397,2013-01-04,11,106716,402,2050
92398,2013-01-04,11,108696,499,2147
92399,2013-01-04,11,108698,411,2059
92400,2013-01-04,11,108701,428,2076
92401,2013-01-04,11,108786,179,1827
92402,2013-01-04,11,108797,343,1991
92403,2013-01-04,11,108952,366,2014
92404,2013-01-04,11,111223,516,2164
92405,2013-01-04,11,111397,120,1768
92406,2013-01-04,11,112830,66,1714
92407,2013-01-04,11,114790,872,2520
92408,2013-01-04,11,114799,688,2336
92409,2013-01-04,11,115267,808,2456
92410,2013-01-04,11,115611,263,1911
92411,2013-01-04,11,115693,821,2469
92412,2013-01-04,11,115720,479,2127
92413,2013-01-04,11,115850,2,1650
92414,2013-01-04,11,115891,599,2247
92415,2013-01-04,11,115892,547,2195
92416,2013-01-04,11,115893,870,2518
92417,2013-01-04,11,115894,526,2174
92418,2013-01-04,11,116017,776,2424
92419,2013-01-04,11,116018,484,2132
92420,2013-01-04,11,116279,239,1887
92421,2013-01-04,11,119024,703,2351
92422,2013-01-04,11,119141,473,2121
92423,2013-01-04,11,119187,114,1762
92424,2013-01-04,11,119193,510,2158
92425,2013-01-04,11,119624,58,1706
92426,2013-01-04,11,121964,221,1869
92427,2013-01-04,11,122419,518,2166
92428,2013-01-04,11,122425,954,2602
92429,2013-01-04,11,123601,407,2055
92430,2013-01-04,11,123602,198,1846
92431,2013-01-04,11,123927,300,1948
92432,2013-01-04,11,125430,325,1973
92433,2013-01-04,11,127534,339,1987
92434,2013-01-04,11,129296,893,2541
92435,2013-01-04,11,129297,234,1882
92436,2013-01-04,11,129759,99,1747
92437,2013-01-04,11,153239,298,1946
92438,2013-01-04,11,153267,828,2476
92439,2013-01-04,11,153398,536,2184
92440,2013-01-04,11,155499,883,2531
92441,2013-01-04,11,155500,824,2472
92442,2013-01-04,11,155607,253,1901
92443,2013-01-04,11,155610,104,1752
92444,2013-01-04,11,157956,935,2583
92445,2013-01-04,11,158680,554,2202
92446,2013-01-04,11,158788,174,1822
92447,2013-01-04,11,158956,213,1861
92448,2013-01-04,11,159242,282,1930
92449,2013-01-04,11,161288,558,2206
92450,2013-01-04,11,162066,382,2030
92451,2013-01-04,11,164036,698,2346
92452,2013-01-04,11,164037,661,2309
92453,2013-01-04,11,164088,850,2498
92454,2013-01-04,11,164647,815,2463
92455,2013-01-04,11,165550,398,2046
92456,2013-01-04,11,165551,321,1969
92457,2013-01-04,11,165553,431,2079
92458,2013-01-04,11,165594,261,1909
92459,2013-01-04,11,165704,900,2548
92460,2013-01-04,11,165705,940,2588
92461,2013-01-04,11,165718,777,2425
92462,2013-01-04,11,165988,451,2099
92463,2013-01-04,11,168931,26,1674
92464,2013-01-04,11,168989,617,2265
92465,2013-01-04,11,169028,798,2446
92466,2013-01-04,11,171890,855,2503
92467,2013-01-04,11,172184,284,1932
92468,2013-01-04,11,172343,143,1791
92469,2013-01-04,11,173111,986,2634
92470,2013-01-04,11,173113,549,2197
92471,2013-01-04,11,176411,969,2617
92472,2013-01-04,11,177395,546,2194
92473,2013-01-04,11,179274,859,2507
92474,2013-01-04,11,179579,392,2040
92475,2013-01-04,11,179615,412,2060
92476,2013-01-04,11,205381,17,1665
92477,2013-01-04,11,205387,862,2510
92478,2013-01-04,11,208498,24,1672
92479,2013-01-04,11,208514,265,1913
92480,2013-01-04,11,208659,414,2062
92481,2013-01-04,11,208699,945,2593
92482,2013-01-04,11,209085,879,2527
92483,2013-01-04,11,210798,922,2570
92484,2013-01-04,11,211203,756,2404
92485,2013-01-04,11,211205,251,1899
92486,2013-01-04,11,211999,515,2163
92487,2013-01-04,11,213066,221,1869
92488,2013-01-04,11,213652,908,2556
92489,2013-01-04,11,213653,644,2292
92490,2013-01-04,11,213788,167,1815
92491,2013-01-04,11,214381,971,2619
92492,2013-01-04,11,214859,98,1746
92493,2013-01-04,11,214860,215,1863
92494,2013-01-04,11,214862,537,2185
92495,2013-01-04,11,215327,956,2604
92496,2013-01-04,11,215331,178,1826
92497,2013-01-04,11,215332,683,2331
92498,2013-01-04,11,215352,790,2438
92499,2013-01-04,11,215356,910,2558
92500,2013-01-04,11,215370,614,2262
92501,2013-01-04,11,215468,567,2215
92502,2013-01-04,11,215896,975,2623
92503,2013-01-04,11,218728,4,1652
92504,2013-01-04,11,219150,635,2283
92505,2013-01-04,11,220432,304,1952
92506,2013-01-04,11,220435,508,2156
92507,2013-01-04,11,221506,228,1876
92508,2013-01-04,11,222879,31,1679
92509,2013-01-04,11,222975,610,2258
92510,2013-01-04,11,223068,172,1820
92511,2013-01-04,11,223136,662,2310
92512,2013-01-04,11,223434,722,2370
92513,2013-01-04,11,224081,753,2401
92514,2013-01-04,11,226126,225,1873
92515,2013-01-04,11,226857,455,2103
92516,2013-01-04,11,227728,202,1850
92517,2013-01-04,11,229368,981,2629
92518,2013-01-04,11,246052,730,2378
92519,2013-01-04,11,253145,283,1931
92520,2013-01-04,11,255161,762,2410
92521,2013-01-04,11,255198,702,2350
92522,2013-01-04,11,255199,450,2098
92523,2013-01-04,11,257847,101,1749
92524,2013-01-04,11,257848,778,2426
92525,2013-01-04,11,258376,860,2508
92526,2013-01-04,11,258395,556,2204
92527,2013-01-04,11,258396,849,2497
92528,2013-01-04,11,258411,771,2419
92529,2013-01-04,11,260628,297,1945
92530,2013-01-04,11,260669,507,2155
92531,2013-01-04,11,260893,590,2238
92532,2013-01-04,11,261052,507,2155
92533,2013-01-04,11,261053,339,1987
92534,2013-01-04,11,261700,905,2553
92535,2013-01-04,11,262991,696,2344
92536,2013-01-04,11,263583,821,2469
92537,2013-01-04,11,264299,222,1870
92538,2013-01-04,11,264305,340,1988
92539,2013-01-04,11,264452,352,2000
92540,2013-01-04,11,264751,965,2613
92541,2013-01-04,11,264752,310,1958
92542,2013-01-04,11,264753,543,2191
92543,2013-01-04,11,265237,82,1730
92544,2013-01-04,11,265254,307,1955
92545,2013-01-04,11,265257,878,2526
92546,2013-01-04,11,265258,628,2276
92547,2013-01-04,11,265279,141,1789
92548,2013-01-04,11,265559,932,2580
92549,2013-01-04,11,265672,603,2251
92550,2013-01-04,11,265700,796,2444
92551,2013-01-04,11,268440,765,2413
92552,2013-01-04,11,268443,206,1854
92553,2013-01-04,11,268446,842,2490
92554,2013-01-04,11,268662,336,1984
92555,2013-01-04,11,268664,815,2463
92556,2013-01-04,11,268834,297,1945
92557,2013-01-04,11,269029,604,2252
92558,2013-01-04,11,273528,195,1843
92559,2013-01-04,11,273859,486,2134
92560,2013-01-04,11,275823,582,2230
92561,2013-01-04,11,275826,191,1839
92562,2013-01-04,11,279125,624,2272
92563,2013-01-04,11,302824,495,2143
92564,2013-01-04,11,302952,758,2406
92565,2013-01-04,11,302997,786,2434
92566,2013-01-04,11,305074,685,2333
92567,2013-01-04,11,305081,554,2202
92568,2013-01-04,11,305234,257,1905
92569,2013-01-04,11,305237,772,2420
92570,2013-01-04,11,305341,144,1792
92571,2013-01-04,11,305344,762,2410
92572,2013-01-04,11,305345,810,2458
92573,2013-01-04,11,308085,343,1991
92574,2013-01-04,11,308726,836,2484
92575,2013-01-04,11,308766,452,2100
92576,2013-01-04,11,308916,815,2463
92577,2013-01-04,11,308924,281,1929
92578,2013-01-04,11,310671,12,1660
92579,2013-01-04,11,310790,313,1961
92580,2013-01-04,11,311954,706,2354
92581,2013-01-04,11,312113,769,2417
92582,2013-01-04,11,312317,167,1815
92583,2013-01-04,11,312324,801,2449
92584,2013-01-04,11,313641,991,2639
92585,2013-01-04,11,314384,664,2312
92586,2013-01-04,11,314393,597,2245
92587,2013-01-04,11,314570,4,1652
92588,2013-01-04,11,314881,459,2107
92589,2013-01-04,11,315176,472,2120
92590,2013-01-04,11,315178,337,1985
92591,2013-01-04,11,315179,241,1889
92592,2013-01-04,11,315180,201,1849
92593,2013-01-04,11,315220,298,1946
92594,2013-01-04,11,315221,990,2638
92595,2013-01-04,11,315277,3,1651
92596,2013-01-04,11,315279,156,1804
92597,2013-01-04,11,315320,901,2549
92598,2013-01-04,11,315322,779,2427
92599,2013-01-04,11,315460,218,1866
92600,2013-01-04,11,315463,672,2320
92601,2013-01-04,11,315474,518,2166
92602,2013-01-04,11,315753,972,2620
92603,2013-01-04,11,318787,331,1979
92604,2013-01-04,11,318847,613,2261
92605,2013-01-04,11,318932,14,1662
92606,2013-01-04,11,318935,397,2045
92607,2013-01-04,11,319093,854,2502
92608,2013-01-04,11,319094,817,2465
92609,2013-01-04,11,320681,665,2313
92610,2013-01-04,11,320682,693,2341
92611,2013-01-04,11,321798,529,2177
92612,2013-01-04,11,322094,173,1821
92613,2013-01-04,11,322095,139,1787
92614,2013-01-04,11,323013,63,1711
92615,2013-01-04,11,323227,854,2502
92616,2013-01-04,11,323921,824,2472
92617,2013-01-04,11,324206,453,2101
92618,2013-01-04,11,326951,579,2227
92619,2013-01-04,11,329071,217,1865
92620,2013-01-04,11,329364,570,2218
92621,2013-01-04,11,329365,709,2357
92622,2013-01-04,11,329397,313,1961
92623,2013-01-04,11,346065,814,2462
92624,2013-01-04,11,346066,137,1785
92625,2013-01-04,11,352513,136,1784
92626,2013-01-04,11,354918,363,2011
92627,2013-01-04,11,354919,842,2490
92628,2013-01-04,11,354922,968,2616
92629,2013-01-04,11,354971,996,2644
92630,2013-01-04,11,355090,423,2071
92631,2013-01-04,11,355091,470,2118
92632,2013-01-04,11,357961,13,1661
92633,2013-01-04,11,357962,673,2321
92634,2013-01-04,11,357996,264,1912
92635,2013-01-04,11,358096,456,2104
92636,2013-01-04,11,358134,195,1843
92637,2013-01-04,11,358231,421,2069
92638,2013-01-04,11,358232,660,2308
92639,2013-01-04,11,358272,293,1941
92640,2013-01-04,11,358561,934,2582
92641,2013-01-04,11,360703,389,2037
92642,2013-01-04,11,361502,66,1714
92643,2013-01-04,11,362035,348,1996
92644,2013-01-04,11,362548,606,2254
92645,2013-01-04,11,363889,597,2245
92646,2013-01-04,11,363895,857,2505
92647,2013-01-04,11,364413,265,1913
92648,2013-01-04,11,364606,952,2600
92649,2013-01-04,11,364724,8,1656
92650,2013-01-04,11,364738,231,1879
92651,2013-01-04,11,364829,536,2184
92652,2013-01-04,11,364832,581,2229
92653,2013-01-04,11,364834,288,1936
92654,2013-01-04,11,364865,734,2382
92655,2013-01-04,11,365138,630,2278
92656,2013-01-04,11,365139,880,2528
92657,2013-01-04,11,365264,482,2130
92658,2013-01-04,11,368136,12,1660
92659,2013-01-04,11,368140,655,2303
92660,2013-01-04,11,368213,515,2163
92661,2013-01-04,11,368260,321,1969
92662,2013-01-04,11,368270,876,2524
92663,2013-01-04,11,368419,95,1743
92664,2013-01-04,11,368424,508,2156
92665,2013-01-04,11,368624,488,2136
92666,2013-01-04,11,368628,653,2301
92667,2013-01-04,11,369432,526,2174
92668,2013-01-04,11,371130,782,2430
92669,2013-01-04,11,371434,106,1754
92670,2013-01-04,11,371437,861,2509
92671,2013-01-04,11,371438,514,2162
92672,2013-01-04,11,372924,750,2398
92673,2013-01-04,11,373152,149,1797
92674,2013-01-04,11,374464,898,2546
92675,2013-01-04,11,376194,467,2115
92676,2013-01-04,11,376427,20,1668
92677,2013-01-04,11,378330,658,2306
92678,2013-01-04,11,378332,293,1941
92679,2013-01-04,11,401911,101,1749
92680,2013-01-04,11,402174,337,1985
92681,2013-01-04,11,404332,720,2368
92682,2013-01-04,11,404334,67,1715
92683,2013-01-04,11,404439,686,2334
92684,2013-01-04,11,405304,943,2591
92685,2013-01-04,11,406965,508,2156
92686,2013-01-04,11,407500,817,2465
92687,2013-01-04,11,407542,463,2111
92688,2013-01-04,11,407769,722,2370
92689,2013-01-04,11,409738,33,1681
92690,2013-01-04,11,409904,691,2339
92691,2013-01-04,11,410257,942,2590
92692,2013-01-04,11,410866,711,2359
92693,2013-01-04,11,411487,418,2066
92694,2013-01-04,11,413986,954,2602
92695,2013-01-04,11,413987,148,1796
92696,2013-01-04,11,414305,577,2225
92697,2013-01-04,11,414353,270,1918
92698,2013-01-04,11,414354,828,2476
92699,2013-01-04,11,414421,438,2086
92700,2013-01-04,11,414425,984,2632
92701,2013-01-04,11,414426,776,2424
92702,2013-01-04,11,414454,306,1954
92703,2013-01-04,11,414455,570,2218
92704,2013-01-04,11,414478,949,2597
92705,2013-01-04,11,414620,404,2052
92706,2013-01-04,11,414621,430,2078
92707,2013-01-04,11,414623,181,1829
92708,2013-01-04,11,414750,259,1907
92709,2013-01-04,11,414752,806,2454
92710,2013-01-04,11,414888,341,1989
92711,2013-01-04,11,417763,237,1885
92712,2013-01-04,11,417835,714,2362
92713,2013-01-04,11,418025,598,2246
92714,2013-01-04,11,418026,26,1674
92715,2013-01-04,11,418235,609,2257
92716,2013-01-04,11,421066,532,2180
92717,2013-01-04,11,422452,200,1848
92718,2013-01-04,11,426155,605,2253
92719,2013-01-04,11,428054,702,2350
92720,2013-01-04,11,428488,329,1977
92721,2013-01-04,11,452078,920,2568
92722,2013-01-04,11,454413,326,1974
92723,2013-01-04,11,454414,518,2166
92724,2013-01-04,11,454426,154,1802
92725,2013-01-04,11,454589,614,2262
92726,2013-01-04,11,454596,473,2121
92727,2013-01-04,11,456870,701,2349
92728,2013-01-04,11,456875,75,1723
92729,2013-01-04,11,457471,318,1966
92730,2013-01-04,11,457688,916,2564
92731,2013-01-04,11,457928,214,1862
92732,2013-01-04,11,458029,992,2640
92733,2013-01-04,11,459801,886,2534
92734,2013-01-04,11,459804,817,2465
92735,2013-01-04,11,460804,144,1792
92736,2013-01-04,11,462673,689,2337
92737,2013-01-04,11,463458,701,2349
92738,2013-01-04,11,463598,275,1923
92739,2013-01-04,11,463901,72,1720
92740,2013-01-04,11,463903,220,1868
92741,2013-01-04,11,464302,558,2206
92742,2013-01-04,11,464333,732,2380
92743,2013-01-04,11,464334,72,1720
92744,2013-01-04,11,464336,856,2504
92745,2013-01-04,11,464339,961,2609
92746,2013-01-04,11,464356,723,2371
92747,2013-01-04,11,464374,922,2570
92748,2013-01-04,11,464536,121,1769
92749,2013-01-04,11,464907,745,2393
92750,2013-01-04,11,464940,537,2185
92751,2013-01-04,11,467808,80,1728
92752,2013-01-04,11,467887,602,2250
92753,2013-01-04,11,468057,367,2015
92754,2013-01-04,11,468058,332,1980
92755,2013-01-04,11,469643,365,2013
92756,2013-01-04,11,470624,418,2066
92757,2013-01-04,11,470760,172,1820
92758,2013-01-04,11,470762,301,1949
92759,2013-01-04,11,471980,1,1649
92760,2013-01-04,11,472314,399,2047
92761,2013-01-04,11,472658,567,2215
92762,2013-01-04,11,502067,801,2449
92763,2013-01-04,11,502227,714,2362
92764,2013-01-04,11,502331,355,2003
92765,2013-01-04,11,504457,804,2452
92766,2013-01-04,11,506717,249,1897
92767,2013-01-04,11,507479,876,2524
92768,2013-01-04,11,507867,903,2551
92769,2013-01-04,11,507870,220,1868
92770,2013-01-04,11,507927,435,2083
92771,2013-01-04,11,508069,72,1720
92772,2013-01-04,11,510052,356,2004
92773,2013-01-04,11,510054,504,2152
92774,2013-01-04,11,510055,694,2342
92775,2013-01-04,11,510057,479,2127
92776,2013-01-04,11,511397,687,2335
92777,2013-01-04,11,513379,274,1922
92778,2013-01-04,11,513853,33,1681
92779,2013-01-04,11,513855,791,2439
92780,2013-01-04,11,514149,961,2609
92781,2013-01-04,11,514172,184,1832
92782,2013-01-04,11,514242,141,1789
92783,2013-01-04,11,514327,498,2146
92784,2013-01-04,11,514444,915,2563
92785,2013-01-04,11,514445,930,2578
92786,2013-01-04,11,514446,263,1911
92787,2013-01-04,11,514597,514,2162
92788,2013-01-04,11,514730,615,2263
92789,2013-01-04,11,514757,4,1652
92790,2013-01-04,11,517615,58,1706
92791,2013-01-04,11,517904,548,2196
92792,2013-01-04,11,517905,698,2346
92793,2013-01-04,11,517906,500,2148
92794,2013-01-04,11,518091,606,2254
92795,2013-01-04,11,518094,554,2202
92796,2013-01-04,11,519560,439,2087
92797,2013-01-04,11,519718,556,2204
92798,2013-01-04,11,521818,236,1884
92799,2013-01-04,11,522383,198,1846
92800,2013-01-04,11,522721,220,1868
92801,2013-01-04,11,522941,374,2022
92802,2013-01-04,11,523054,509,2157
92803,2013-01-04,11,525887,556,2204
92804,2013-01-04,11,525902,776,2424
92805,2013-01-04,11,551893,7,1655
